File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,DIAGNOSIS_CODE_08_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300, HI07-1, HI*BF or HI*ABF)",Claim,,,N,141
Detail,DIAGNOSIS_CODE_08,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI07-2, HI*BF or HI*ABF)",Claim,,,Y,142
Detail,DIAGNOSIS_CODE_08_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_08.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300, HI07-9, HI*BF or HI*ABF)",Claim,,,Y,143
Detail,DIAGNOSIS_CODE_09_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300, HI08-1, HI*BF or HI*ABF)",Claim,,,N,144
Detail,DIAGNOSIS_CODE_09,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI08-2, HI*BF or HI*ABF)",Claim,,,Y,145
Detail,DIAGNOSIS_CODE_09_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_09.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300, HI08-9, HI*BF or HI*ABF)",Claim,,,Y,146
Detail,DIAGNOSIS_CODE_10_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300, HI09-1, HI*BF or HI*ABF)",Claim,,,N,147
Detail,DIAGNOSIS_CODE_10,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI09-2, HI*BF or HI*ABF)",Claim,,,Y,148
Detail,DIAGNOSIS_CODE_10_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_10.  See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300, HI09-9, HI*BF or HI*ABF)",Claim,,,Y,149
Detail,DIAGNOSIS_CODE_11_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.  (2300, HI10-1, HI*BF or HI*ABF)",Claim,,,N,150
Detail,DIAGNOSIS_CODE_11,"The value in this field represents the Principal Diagnosis which is the principal condition established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI10-2, HI*BF or HI*ABF)",Claim,,,Y,151
Detail,DIAGNOSIS_CODE_11_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_11.  See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300, HI10-9, HI*BF or HI*ABF)",Claim,,,Y,152
Detail,DIAGNOSIS_CODE_12_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300, HI11-1, HI*BF or HI*ABF)",Claim,,,N,153
Detail,DIAGNOSIS_CODE_12,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI11-2, HI*BF or HI*ABF)",Claim,,,Y,154
Detail,DIAGNOSIS_CODE_12_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_12.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300, HI11-9, HI*BF or HI*ABF)",Claim,,,Y,155
Detail,DIAGNOSIS_CODE_13_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300, HI12-1, HI*BF or HI*ABF)",Claim,,,N,156
Detail,DIAGNOSIS_CODE_13,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI12-2, HI*BF or HI*ABF)",Claim,,,Y,157
Detail,DIAGNOSIS_CODE_13_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_13.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300, HI12-9, HI*BF or HI*ABF)",Claim,,,Y,158
Detail,DIAGNOSIS_CODE_14_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,159
Detail,DIAGNOSIS_CODE_14,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,160
Detail,DIAGNOSIS_CODE_14_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_14.    See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,161
Detail,DIAGNOSIS_CODE_15_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,162
Detail,DIAGNOSIS_CODE_15,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,163
Detail,DIAGNOSIS_CODE_15_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_15.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,164
Detail,DIAGNOSIS_CODE_16_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,165
Detail,DIAGNOSIS_CODE_16,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,166
Detail,DIAGNOSIS_CODE_16_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_16.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,167
Detail,DIAGNOSIS_CODE_17_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,168
Detail,DIAGNOSIS_CODE_17,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,169
Detail,DIAGNOSIS_CODE_17_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_17.  See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,170
Detail,DIAGNOSIS_CODE_18_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,171
Detail,DIAGNOSIS_CODE_18,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,172
Detail,DIAGNOSIS_CODE_18_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_18.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,173
Detail,DIAGNOSIS_CODE_19_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,174
Detail,DIAGNOSIS_CODE_19,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,175
Detail,DIAGNOSIS_CODE_19_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_19.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,176
Detail,DIAGNOSIS_CODE_20_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,177
Detail,DIAGNOSIS_CODE_20,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,178
Detail,DIAGNOSIS_CODE_20_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_20.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,179
Detail,DIAGNOSIS_CODE_21_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,180
Detail,DIAGNOSIS_CODE_21,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,181
Detail,DIAGNOSIS_CODE_21_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_21.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,182
Detail,DIAGNOSIS_CODE_22_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,183
Detail,DIAGNOSIS_CODE_22,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,184
Detail,DIAGNOSIS_CODE_22_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_22.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,185
Detail,DIAGNOSIS_CODE_23_QUAL,"The value in this field represents a qualifier to show whether the corresponding diagnosis code noted below is in ICD-9 or ICD-10 format.  Value should be '0' for ICD-10 diagnosis codes and '9' for ICD-9 diagnosis codes.   (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,N,186
Detail,DIAGNOSIS_CODE_23,"The value in this field represents the Other Diagnosis established after evaluation and treatment. This field will be used for both ICD-9 and ICD-10 values.  (2300, HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,187
Detail,DIAGNOSIS_CODE_23_POA,"The value in this field represents the Present on Admission Indicator for DIAGNOSIS_CODE_23.   See valid values above under PRINCIPAL_DIAGNOSIS_POA.  (2300,  HI*BF or HI*ABF Segment Repeat)",Claim,,,Y,188
